,x,y,z,qx,qy,qz,qw,width
13,-0.005922125652432442,0.011854194104671478,-0.016334732994437218,0.026978448033332825,0.5458471179008484,-0.07098674774169922,0.834436297416687,0.05669315904378891
14,-0.005922125652432442,0.011854194104671478,-0.016334732994437218,0.06355099380016327,0.9320690035820007,-0.04157194122672081,0.35423216223716736,0.055004678666591644
15,-0.005922125652432442,0.011854194104671478,-0.016334732994437218,0.07584920525550842,0.9622721076011658,0.00372192426584661,-0.261276513338089,0.05593576282262802
16,-0.007401325274258852,0.0019695311784744263,-0.016010010614991188,-0.059175606817007065,-0.6249200701713562,-0.047594137489795685,0.7769864201545715,0.05426778644323349
17,-0.007401325274258852,0.0019695311784744263,-0.016010010614991188,-0.01989893987774849,-0.04886981099843979,-0.07328701764345169,0.9959140419960022,0.05631688982248306
18,-0.007401325274258852,0.0019695311784744263,-0.016010010614991188,0.026978448033332825,0.5458471179008484,-0.07098674774169922,0.834436297416687,0.052668385207653046
19,-0.007401325274258852,0.0019695311784744263,-0.016010010614991188,0.06355099380016327,0.9320690035820007,-0.04157194122672081,0.35423216223716736,0.054134540259838104
20,-0.007401325274258852,0.0019695311784744263,-0.016010010614991188,0.07584920525550842,0.9622721076011658,0.00372192426584661,-0.261276513338089,0.05133184790611267
21,-0.008880524896085262,-0.007915128022432327,-0.015685290098190308,-0.01989893987774849,-0.04886981099843979,-0.07328701764345169,0.9959140419960022,0.053840212523937225
22,-0.008880524896085262,-0.007915128022432327,-0.015685290098190308,0.06355099380016327,0.9320690035820007,-0.04157194122672081,0.35423216223716736,0.055031903088092804
23,-0.008880524896085262,-0.007915128022432327,-0.015685290098190308,0.07584920525550842,0.9622721076011658,0.00372192426584661,-0.261276513338089,0.05502714961767197
24,-0.014838200062513351,0.008314208127558231,-0.07706623524427414,0.001171753858216107,-0.2073075771331787,-0.7385903000831604,-0.641487717628479,0.06435635685920715
25,-0.005357407033443451,0.009224549867212772,-0.08011350780725479,0.001171753858216107,-0.2073075771331787,-0.7385903000831604,-0.641487717628479,0.06838782131671906
26,-0.011035650968551636,-0.007454883307218552,-0.07693062722682953,-0.9210277795791626,0.35406550765037537,0.15334071218967438,0.05321621149778366,0.07535503804683685
27,-0.011035650968551636,-0.007454883307218552,-0.07693062722682953,0.13877765834331512,-0.05880067124962807,-0.9233343601226807,-0.35318100452423096,0.07448302954435349
28,-0.008624766021966934,-0.00521972868591547,-0.06445123255252838,-0.1035304144024849,-0.30884841084480286,-0.7095354795455933,-0.624862790107727,0.05769652873277664
29,-0.0003970228135585785,-0.00493654515594244,-0.07012785226106644,-0.1035304144024849,-0.30884841084480286,-0.7095354795455933,-0.624862790107727,0.05944524332880974
30,-0.015246231108903885,0.012995591387152672,-0.0035712034441530704,-0.42376768589019775,0.8887172937393188,0.05518569424748421,0.1660032868385315,0.06600141525268555
31,-0.015246231108903885,0.012995591387152672,-0.0035712034441530704,-0.37527260184288025,0.8165616393089294,-0.204438254237175,-0.38807547092437744,0.055937159806489944
32,-0.015246231108903885,0.012995591387152672,-0.0035712034441530704,-0.1834360659122467,0.43250712752342224,-0.38597372174263,-0.7939226031303406,0.06291017681360245
33,-0.015246231108903885,0.012995591387152672,-0.0035712034441530704,0.0784667432308197,-0.1167503371834755,-0.4200803339481354,-0.8965182304382324,0.06382469832897186
34,-0.007530815899372101,0.006648082286119461,-0.003145157126709819,-0.42376768589019775,0.8887172937393188,0.05518569424748421,0.1660032868385315,0.0657886192202568
35,-0.007530815899372101,0.006648082286119461,-0.003145157126709819,-0.37527260184288025,0.8165616393089294,-0.204438254237175,-0.38807547092437744,0.060994938015937805
36,-0.007530815899372101,0.006648082286119461,-0.003145157126709819,-0.1834360659122467,0.43250712752342224,-0.38597372174263,-0.7939226031303406,0.06536465883255005
37,-0.007530815899372101,0.006648082286119461,-0.003145157126709819,0.0784667432308197,-0.1167503371834755,-0.4200803339481354,-0.8965182304382324,0.06662691384553909
38,0.000184597447514534,0.0003005731850862503,-0.0027191108092665672,-0.42376768589019775,0.8887172937393188,0.05518569424748421,0.1660032868385315,0.06626339256763458
39,0.000184597447514534,0.0003005731850862503,-0.0027191108092665672,-0.37527260184288025,0.8165616393089294,-0.204438254237175,-0.38807547092437744,0.06024891510605812
40,0.000184597447514534,0.0003005731850862503,-0.0027191108092665672,-0.1834360659122467,0.43250712752342224,-0.38597372174263,-0.7939226031303406,0.0639226883649826
41,0.000184597447514534,0.0003005731850862503,-0.0027191108092665672,0.0784667432308197,-0.1167503371834755,-0.4200803339481354,-0.8965182304382324,0.06524166464805603
42,-0.00030195992439985275,-0.019683336839079857,-0.041569363325834274,-0.20871974527835846,-0.01333028543740511,-0.9691806435585022,0.1301816701889038,0.06170010566711426
43,-0.00030195992439985275,-0.019683336839079857,-0.041569363325834274,0.4008122980594635,0.06573444604873657,-0.9067659974098206,0.11315453052520752,0.058182716369628906
44,-0.00030195992439985275,-0.019683336839079857,-0.041569363325834274,0.986243486404419,0.1279294192790985,0.10098911076784134,-0.027550509199500084,0.05062162131071091
45,-0.002880997955799103,-0.010025834664702415,-0.04128432273864746,-0.20871974527835846,-0.01333028543740511,-0.9691806435585022,0.1301816701889038,0.061273686587810516
46,-0.002880997955799103,-0.010025834664702415,-0.04128432273864746,0.4008122980594635,0.06573444604873657,-0.9067659974098206,0.11315453052520752,0.057406648993492126
47,-0.002880997955799103,-0.010025834664702415,-0.04128432273864746,0.986243486404419,0.1279294192790985,0.10098911076784134,-0.027550509199500084,0.0598355233669281
48,-0.005460034590214491,-0.0003683343529701233,-0.04099928215146065,-0.20871974527835846,-0.01333028543740511,-0.9691806435585022,0.1301816701889038,0.05836454778909683
49,-0.005460034590214491,-0.0003683343529701233,-0.04099928215146065,0.4008122980594635,0.06573444604873657,-0.9067659974098206,0.11315453052520752,0.05748073756694794
50,-0.005460034590214491,-0.0003683343529701233,-0.04099928215146065,0.986243486404419,0.1279294192790985,0.10098911076784134,-0.027550509199500084,0.05886825546622276
51,-0.008039072155952454,0.009289165958762169,-0.040714241564273834,-0.20871974527835846,-0.01333028543740511,-0.9691806435585022,0.1301816701889038,0.05962337553501129
52,-0.008039072155952454,0.009289165958762169,-0.040714241564273834,0.4008122980594635,0.06573444604873657,-0.9067659974098206,0.11315453052520752,0.05492367967963219
53,-0.008039072155952454,0.009289165958762169,-0.040714241564273834,0.986243486404419,0.1279294192790985,0.10098911076784134,-0.027550509199500084,0.059282250702381134
54,0.014785055071115494,-0.009430145844817162,0.007253692485392094,-0.09527982026338577,-0.08902134746313095,-0.8976696729660034,0.42093485593795776,0.05946394056081772
55,0.014785055071115494,-0.009430145844817162,0.007253692485392094,0.4505540430545807,0.1753995418548584,-0.7822341322898865,0.39286887645721436,0.06602244079113007
56,0.014785055071115494,-0.009430145844817162,0.007253692485392094,0.8242915868759155,0.3728237748146057,-0.3680115342140198,0.21474029123783112,0.055539198219776154
57,0.014785055071115494,-0.009430145844817162,0.007253692485392094,0.8831776976585388,0.4278419613838196,0.18677879869937897,-0.04541173577308655,0.05694866180419922
58,0.00705820694565773,-0.0031323619186878204,0.0064575886353850365,-0.09527982026338577,-0.08902134746313095,-0.8976696729660034,0.42093485593795776,0.06887542456388474
59,0.00705820694565773,-0.0031323619186878204,0.0064575886353850365,0.4505540430545807,0.1753995418548584,-0.7822341322898865,0.39286887645721436,0.04844658821821213
60,0.00705820694565773,-0.0031323619186878204,0.0064575886353850365,0.8242915868759155,0.3728237748146057,-0.3680115342140198,0.21474029123783112,0.06898617744445801
61,0.00705820694565773,-0.0031323619186878204,0.0064575886353850365,0.8831776976585388,0.4278419613838196,0.18677879869937897,-0.04541173577308655,0.058322399854660034
62,-0.0006686393171548843,0.0031654182821512222,0.005661484785377979,-0.09527982026338577,-0.08902134746313095,-0.8976696729660034,0.42093485593795776,0.0688820630311966
63,-0.0006686393171548843,0.0031654182821512222,0.005661484785377979,0.8242915868759155,0.3728237748146057,-0.3680115342140198,0.21474029123783112,0.06565804779529572
64,-0.0006686393171548843,0.0031654182821512222,0.005661484785377979,0.8831776976585388,0.4278419613838196,0.18677879869937897,-0.04541173577308655,0.061936020851135254
65,-0.0010278676636517048,0.0201834999024868,0.05366908013820648,-0.3075709939002991,0.00680198147892952,0.0021987345535308123,0.9514983296394348,0.061891935765743256
66,-0.0010278676636517048,0.0201834999024868,0.05366908013820648,-0.09713577479124069,0.9070306420326233,-0.2918379604816437,0.2875600755214691,0.05264795199036598
67,-0.0010278676636517048,0.0201834999024868,0.05366908013820648,0.09295359253883362,0.902826726436615,-0.29319682717323303,-0.300498366355896,0.05309095233678818
68,-0.0009441840229555964,0.012075591832399368,0.05952184647321701,-0.3075709939002991,0.00680198147892952,0.0021987345535308123,0.9514983296394348,0.06060164421796799
69,-0.0009441840229555964,0.012075591832399368,0.05952184647321701,-0.09713577479124069,0.9070306420326233,-0.2918379604816437,0.2875600755214691,0.04905572533607483
70,-0.0008605003240518272,0.003967687487602234,0.06537461280822754,-0.3075709939002991,0.00680198147892952,0.0021987345535308123,0.9514983296394348,0.060396112501621246
71,-0.0007768166251480579,-0.0041402168571949005,0.07122737914323807,-0.3075709939002991,0.00680198147892952,0.0021987345535308123,0.9514983296394348,0.0603615902364254
72,-0.00560125382617116,0.03947175294160843,0.11480382829904556,-0.06205448880791664,-0.013539895415306091,-0.0008419115911237895,0.997980535030365,0.0331747829914093
73,0.0034878519363701344,-0.019934238865971565,-0.0013148061698302627,0.3430241644382477,0.023067517206072807,0.9390054941177368,-0.00842670351266861,0.0547565296292305
74,0.0034878519363701344,-0.019934238865971565,-0.0013148061698302627,-0.27442118525505066,0.013708922080695629,0.9612959623336792,-0.020376091822981834,0.04928320646286011
75,0.0034878519363701344,-0.019934238865971565,-0.0013148061698302627,-0.9990476369857788,-0.015142529271543026,0.03606655076146126,-0.019334515556693077,0.05679706484079361
76,0.0034878519363701344,-0.019934238865971565,-0.0013148061698302627,-0.8294458985328674,-0.02361510694026947,-0.5580469369888306,-0.006741398014128208,0.04650765657424927
77,0.003171342657878995,-0.009946299716830254,-0.00169020623434335,0.3430241644382477,0.023067517206072807,0.9390054941177368,-0.00842670351266861,0.053681276738643646
78,0.003171342657878995,-0.009946299716830254,-0.00169020623434335,-0.27442118525505066,0.013708922080695629,0.9612959623336792,-0.020376091822981834,0.04539484158158302
79,0.003171342657878995,-0.009946299716830254,-0.00169020623434335,-0.9990476369857788,-0.015142529271543026,0.03606655076146126,-0.019334515556693077,0.05714742839336395
80,0.003171342657878995,-0.009946299716830254,-0.00169020623434335,-0.8294458985328674,-0.02361510694026947,-0.5580469369888306,-0.006741398014128208,0.05536170303821564
81,0.0028548333793878555,4.1637569665908813e-05,-0.0020656061824411154,0.3430241644382477,0.023067517206072807,0.9390054941177368,-0.00842670351266861,0.055316321551799774
82,0.0028548333793878555,4.1637569665908813e-05,-0.0020656061824411154,-0.27442118525505066,0.013708922080695629,0.9612959623336792,-0.020376091822981834,0.055594995617866516
83,0.0028548333793878555,4.1637569665908813e-05,-0.0020656061824411154,-0.9990476369857788,-0.015142529271543026,0.03606655076146126,-0.019334515556693077,0.05676388368010521
84,0.0028548333793878555,4.1637569665908813e-05,-0.0020656061824411154,-0.8294458985328674,-0.02361510694026947,-0.5580469369888306,-0.006741398014128208,0.050341229885816574
85,0.0025383243337273598,0.010029574856162071,-0.0024410062469542027,0.3430241644382477,0.023067517206072807,0.9390054941177368,-0.00842670351266861,0.053362153470516205
86,0.0025383243337273598,0.010029574856162071,-0.0024410062469542027,-0.27442118525505066,0.013708922080695629,0.9612959623336792,-0.020376091822981834,0.05338771641254425
87,0.0025383243337273598,0.010029574856162071,-0.0024410062469542027,-0.9990476369857788,-0.015142529271543026,0.03606655076146126,-0.019334515556693077,0.05640630051493645
88,0.0022218150552362204,0.020017512142658234,-0.0028164060786366463,-0.27442118525505066,0.013708922080695629,0.9612959623336792,-0.020376091822981834,0.05641830340027809
89,-0.02265118807554245,-0.006106833927333355,0.03787504509091377,-0.7126232981681824,0.6832458972930908,0.12994562089443207,0.09196271002292633,0.06577935814857483
90,-0.02265118807554245,-0.006106833927333355,0.03787504509091377,-0.6529044508934021,0.6068118810653687,-0.3137412667274475,-0.3272024989128113,0.06445169448852539
91,-0.02265118807554245,-0.006106833927333355,0.03787504509091377,-0.3437982201576233,0.29859623312950134,-0.637589693069458,-0.6213874816894531,0.06346486508846283
92,-0.02265118807554245,-0.006106833927333355,0.03787504509091377,0.09662716090679169,-0.12367293983697891,-0.7179004549980164,-0.6782234907150269,0.0568719208240509
93,-0.0126742422580719,-0.005612476728856564,0.03741004317998886,-0.7126232981681824,0.6832458972930908,0.12994562089443207,0.09196271002292633,0.06616009771823883
94,-0.0126742422580719,-0.005612476728856564,0.03741004317998886,-0.6529044508934021,0.6068118810653687,-0.3137412667274475,-0.3272024989128113,0.059019554406404495
95,-0.0126742422580719,-0.005612476728856564,0.03741004317998886,-0.3437982201576233,0.29859623312950134,-0.637589693069458,-0.6213874816894531,0.06385542452335358
96,-0.0126742422580719,-0.005612476728856564,0.03741004317998886,0.09662716090679169,-0.12367293983697891,-0.7179004549980164,-0.6782234907150269,0.055808354169130325
97,-0.0026973001658916473,-0.0051181199960410595,0.03694504499435425,-0.7126232981681824,0.6832458972930908,0.12994562089443207,0.09196271002292633,0.06594981253147125
98,-0.0026973001658916473,-0.0051181199960410595,0.03694504499435425,-0.6529044508934021,0.6068118810653687,-0.3137412667274475,-0.3272024989128113,0.06182797625660896
99,-0.0026973001658916473,-0.0051181199960410595,0.03694504499435425,-0.3437982201576233,0.29859623312950134,-0.637589693069458,-0.6213874816894531,0.05995733290910721
100,-0.0026973001658916473,-0.0051181199960410595,0.03694504499435425,0.09662716090679169,-0.12367293983697891,-0.7179004549980164,-0.6782234907150269,0.06051301211118698
101,0.007279641926288605,-0.004623763263225555,0.03648004308342934,-0.7126232981681824,0.6832458972930908,0.12994562089443207,0.09196271002292633,0.0627221092581749
102,0.007279641926288605,-0.004623763263225555,0.03648004308342934,-0.3437982201576233,0.29859623312950134,-0.637589693069458,-0.6213874816894531,0.060711756348609924
103,0.007279641926288605,-0.004623763263225555,0.03648004308342934,0.09662716090679169,-0.12367293983697891,-0.7179004549980164,-0.6782234907150269,0.060997504740953445
104,-0.003457150422036648,-0.017412759363651276,0.05813881754875183,-0.9284546375274658,-0.06963645666837692,-0.22526119649410248,0.2870192229747772,0.06309700012207031
105,-0.003457150422036648,-0.017412759363651276,0.05813881754875183,-0.07267210632562637,0.25145265460014343,-0.9526224136352539,0.1549220234155655,0.062436189502477646
106,-0.006043322384357452,-0.009157340973615646,0.06315477192401886,-0.9284546375274658,-0.06963645666837692,-0.22526119649410248,0.2870192229747772,0.06578925251960754
107,-0.006043322384357452,-0.009157340973615646,0.06315477192401886,-0.07267210632562637,0.25145265460014343,-0.9526224136352539,0.1549220234155655,0.055006373673677444
108,-0.008629495278000832,-0.0009019281715154648,0.06817073374986649,-0.9284546375274658,-0.06963645666837692,-0.22526119649410248,0.2870192229747772,0.05971616134047508
109,0.006003835238516331,0.0006673916941508651,0.07367368042469025,-0.568324863910675,0.42053303122520447,-0.4107135236263275,0.5757370591163635,0.058370351791381836
110,0.006003835238516331,0.0006673916941508651,0.07367368042469025,0.5662338733673096,0.4176065921783447,-0.41359156370162964,-0.5778632760047913,0.058023951947689056
111,0.006054562982171774,0.0005009671440348029,0.0836721658706665,-0.568324863910675,0.42053303122520447,-0.4107135236263275,0.5757370591163635,0.04251757636666298
112,0.006054562982171774,0.0005009671440348029,0.0836721658706665,0.21498984098434448,0.6775103211402893,-0.6674265265464783,-0.22203825414180756,0.062095269560813904
113,-0.0049943276681005955,-0.016088111326098442,0.057258203625679016,-0.9546299576759338,0.022289440035820007,0.07398664951324463,0.287594735622406,0.061555247753858566
114,-0.0049943276681005955,-0.016088111326098442,0.057258203625679016,0.22463154792785645,0.26663100719451904,-0.9307701587677002,-0.11007022112607956,0.060963016003370285
115,-0.0041432008147239685,-0.00775226391851902,0.06271614879369736,0.22463154792785645,0.26663100719451904,-0.9307701587677002,-0.11007022112607956,0.06073983386158943
116,-0.0032920739613473415,0.0005835872143507004,0.0681741014122963,-0.9546299576759338,0.022289440035820007,0.07398664951324463,0.287594735622406,0.06082385033369064
117,-0.0032920739613473415,0.0005835872143507004,0.0681741014122963,0.22463154792785645,0.26663100719451904,-0.9307701587677002,-0.11007022112607956,0.06187489628791809
118,-0.0015898202545940876,0.017255283892154694,0.07908999919891357,-0.9546299576759338,0.022289440035820007,0.07398664951324463,0.287594735622406,0.059064775705337524
119,0.014737745746970177,0.012225834652781487,0.01283042598515749,-0.045034732669591904,-0.1751573383808136,-0.35766297578811646,0.9161708354949951,0.06678125262260437
120,0.014737745746970177,0.012225834652781487,0.01283042598515749,0.1737951785326004,0.3968065083026886,-0.3158261775970459,0.8441526889801025,0.0556267648935318
121,0.014737745746970177,0.012225834652781487,0.01283042598515749,0.32624122500419617,0.8172037601470947,-0.1533544659614563,0.44969674944877625,0.061725810170173645
122,0.008026372641324997,0.00482485257089138,0.012402670457959175,-0.045034732669591904,-0.1751573383808136,-0.35766297578811646,0.9161708354949951,0.0700795128941536
123,0.008026372641324997,0.00482485257089138,0.012402670457959175,0.1737951785326004,0.3968065083026886,-0.3158261775970459,0.8441526889801025,0.0661202222108841
124,0.008026372641324997,0.00482485257089138,0.012402670457959175,0.32624122500419617,0.8172037601470947,-0.1533544659614563,0.44969674944877625,0.060890138149261475
125,0.008026372641324997,0.00482485257089138,0.012402670457959175,0.3540742099285126,0.9254568815231323,0.06769339740276337,-0.11652793735265732,0.06447100639343262
126,0.0013150013983249664,-0.002576129510998726,0.011974915862083435,-0.045034732669591904,-0.1751573383808136,-0.35766297578811646,0.9161708354949951,0.0639362633228302
127,0.0013150013983249664,-0.002576129510998726,0.011974915862083435,0.1737951785326004,0.3968065083026886,-0.3158261775970459,0.8441526889801025,0.06815183162689209
128,0.0013150013983249664,-0.002576129510998726,0.011974915862083435,0.32624122500419617,0.8172037601470947,-0.1533544659614563,0.44969674944877625,0.06419979780912399
129,0.0013150013983249664,-0.002576129510998726,0.011974915862083435,0.3540742099285126,0.9254568815231323,0.06769339740276337,-0.11652793735265732,0.0651974007487297
130,0.014229938387870789,0.008232006803154945,-0.0789116844534874,-0.1168912872672081,-0.20402084290981293,-0.05235815420746803,-0.9705516695976257,0.07022267580032349
131,-0.00900660827755928,-0.00888078659772873,0.0526011660695076,-0.9069156646728516,0.37364813685417175,-0.09848321229219437,0.16790486872196198,0.07025682181119919
132,-0.002559974789619446,-0.0022368859499692917,0.05638263747096062,-0.9069156646728516,0.37364813685417175,-0.09848321229219437,0.16790486872196198,0.0712580755352974
133,-0.002559974789619446,-0.0022368859499692917,0.05638263747096062,-0.1865891069173813,0.2751505970954895,-0.8929610848426819,-0.30347511172294617,0.060884978622198105
134,-0.007301184348762035,0.021267801523208618,0.053157441318035126,-0.04450917989015579,0.1867179423570633,0.008468450047075748,0.9813683032989502,0.061712056398391724
135,-0.007301184348762035,0.021267801523208618,0.053157441318035126,-0.021808067336678505,0.9910357594490051,-0.03971385210752487,0.12568014860153198,0.06438344717025757
136,-0.007301184348762035,0.021267801523208618,0.053157441318035126,0.005700125824660063,0.8756376504898071,-0.04494763910770416,-0.48083895444869995,0.06340159475803375
137,-0.007301184348762035,0.021267801523208618,0.053157441318035126,0.031031057238578796,0.4257757365703583,-0.033012956380844116,-0.9036937355995178,0.053157225251197815
138,-0.0069687580689787865,0.011308856308460236,0.053999416530132294,-0.04450917989015579,0.1867179423570633,0.008468450047075748,0.9813683032989502,0.0621979646384716
139,-0.0069687580689787865,0.011308856308460236,0.053999416530132294,-0.021808067336678505,0.9910357594490051,-0.03971385210752487,0.12568014860153198,0.06384555995464325
140,-0.0069687580689787865,0.011308856308460236,0.053999416530132294,0.005700125824660063,0.8756376504898071,-0.04494763910770416,-0.48083895444869995,0.06428694725036621
141,-0.0069687580689787865,0.011308856308460236,0.053999416530132294,0.031031057238578796,0.4257757365703583,-0.033012956380844116,-0.9036937355995178,0.06097470596432686
142,-0.006636331789195538,0.001349911093711853,0.05484139174222946,-0.04450917989015579,0.1867179423570633,0.008468450047075748,0.9813683032989502,0.06064519286155701
143,-0.006636331789195538,0.001349911093711853,0.05484139174222946,-0.021808067336678505,0.9910357594490051,-0.03971385210752487,0.12568014860153198,0.06342693418264389
144,-0.006636331789195538,0.001349911093711853,0.05484139174222946,0.031031057238578796,0.4257757365703583,-0.033012956380844116,-0.9036937355995178,0.05448590964078903
145,-0.006303905043751001,-0.00860903225839138,0.05568336322903633,-0.021808067336678505,0.9910357594490051,-0.03971385210752487,0.12568014860153198,0.06264694035053253
146,-0.006303905043751001,-0.00860903225839138,0.05568336322903633,0.031031057238578796,0.4257757365703583,-0.033012956380844116,-0.9036937355995178,0.059238631278276443
147,-0.017063066363334656,0.008144780993461609,-0.07104120403528214,-0.7524549961090088,0.6376588344573975,0.05756903067231178,0.15455953776836395,0.06379594653844833
148,-0.017063066363334656,0.008144780993461609,-0.07104120403528214,0.17777004837989807,-0.05005262419581413,-0.7334170341491699,-0.6542111039161682,0.05957774072885513
149,-0.007288917899131775,0.009534833952784538,-0.06944940984249115,-0.7524549961090088,0.6376588344573975,0.05756903067231178,0.15455953776836395,0.06386574357748032
150,-0.007288917899131775,0.009534833952784538,-0.06944940984249115,-0.6425870656967163,0.6067246198654175,-0.3957076370716095,-0.24976518750190735,0.06311504542827606
151,-0.007288917899131775,0.009534833952784538,-0.06944940984249115,0.17777004837989807,-0.05005262419581413,-0.7334170341491699,-0.6542111039161682,0.06779100000858307
152,0.01600010320544243,0.013874406926333904,0.05337115004658699,-0.09245163947343826,-0.12800198793411255,-0.7129124402999878,0.6832451820373535,0.06524648517370224
153,0.01600010320544243,0.013874406926333904,0.05337115004658699,0.649450957775116,0.6102500557899475,-0.3082287013530731,0.3328714072704315,0.04680991917848587
154,0.01600010320544243,0.013874406926333904,0.05337115004658699,0.7065891623497009,0.6893596053123474,0.13237540423870087,-0.08939732611179352,0.06565164774656296
155,0.006021540611982346,0.014210236258804798,0.05280940979719162,-0.09245163947343826,-0.12800198793411255,-0.7129124402999878,0.6832451820373535,0.06608578562736511
156,0.006021540611982346,0.014210236258804798,0.05280940979719162,0.34424450993537903,0.29804569482803345,-0.6310999989509583,0.6279946565628052,0.06732575595378876
157,0.006021540611982346,0.014210236258804798,0.05280940979719162,0.649450957775116,0.6102500557899475,-0.3082287013530731,0.3328714072704315,0.0583995059132576
158,0.006021540611982346,0.014210236258804798,0.05280940979719162,0.7065891623497009,0.6893596053123474,0.13237540423870087,-0.08939732611179352,0.06613415479660034
159,-0.003957018256187439,0.014546065591275692,0.05224766954779625,-0.49383437633514404,-0.5051572322845459,-0.5224165916442871,0.47751930356025696,0.07999999821186066
160,-0.003957018256187439,0.014546065591275692,0.05224766954779625,-0.09245163947343826,-0.12800198793411255,-0.7129124402999878,0.6832451820373535,0.06299895793199539
161,-0.003957018256187439,0.014546065591275692,0.05224766954779625,0.34424450993537903,0.29804569482803345,-0.6310999989509583,0.6279946565628052,0.061182744801044464
162,-0.003957018256187439,0.014546065591275692,0.05224766954779625,0.7065891623497009,0.6893596053123474,0.13237540423870087,-0.08939732611179352,0.06253767758607864
163,-0.013935578987002373,0.014881894923746586,0.05168592929840088,-0.09245163947343826,-0.12800198793411255,-0.7129124402999878,0.6832451820373535,0.06083471328020096
164,0.00022842362523078918,-0.01964893378317356,-0.06597013026475906,0.1159702017903328,0.02727477066218853,-0.9925599098205566,0.02513689361512661,0.06348279118537903
165,0.00022842362523078918,-0.01964893378317356,-0.06597013026475906,0.9798173308372498,0.03233497217297554,-0.19642360508441925,-0.018172122538089752,0.06596849858760834
166,-0.0003338356036692858,-0.00967644713819027,-0.06548699736595154,0.1159702017903328,0.02727477066218853,-0.9925599098205566,0.02513689361512661,0.06438560038805008
167,-0.0003338356036692858,-0.00967644713819027,-0.06548699736595154,0.9798173308372498,0.03233497217297554,-0.19642360508441925,-0.018172122538089752,0.06425440311431885
168,-0.0008960944833233953,0.0002960376441478729,-0.06500386446714401,0.9798173308372498,0.03233497217297554,-0.19642360508441925,-0.018172122538089752,0.06251019984483719
169,-0.0020206125918775797,0.020241007208824158,-0.06403759121894836,0.6772340536117554,0.03684084862470627,-0.7348321676254272,0.0043044621124863625,0.07999999821186066
170,0.013082276098430157,-0.01772916316986084,0.03494270145893097,0.25332111120224,0.039950910955667496,0.9665002822875977,-0.010471194982528687,0.059707432985305786
171,0.013082276098430157,-0.01772916316986084,0.03494270145893097,-0.36315351724624634,0.026166152209043503,0.9308135509490967,-0.03195393085479736,0.059431444853544235
172,0.013082276098430157,-0.01772916316986084,0.03494270145893097,-0.9974769353866577,-0.022304214537143707,-0.05774248018860817,-0.03475979343056679,0.058921508491039276
173,0.012677459046244621,-0.007763277739286423,0.03422350063920021,0.25332111120224,0.039950910955667496,0.9665002822875977,-0.010471194982528687,0.06173860281705856
174,0.012677459046244621,-0.007763277739286423,0.03422350063920021,-0.36315351724624634,0.026166152209043503,0.9308135509490967,-0.03195393085479736,0.05786507576704025
175,0.012677459046244621,-0.007763277739286423,0.03422350063920021,-0.8409159183502197,0.002386811189353466,0.539587676525116,-0.04123135283589363,0.057889752089977264
176,0.012677459046244621,-0.007763277739286423,0.03422350063920021,-0.9974769353866577,-0.022304214537143707,-0.05774248018860817,-0.03475979343056679,0.059030577540397644
177,0.012272641994059086,0.0022026095539331436,0.03350429981946945,0.25332111120224,0.039950910955667496,0.9665002822875977,-0.010471194982528687,0.060865964740514755
